TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Marker
1741872000.851562,-15.6308,-23.0987,-2.0781,-5.6968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.855469,-8.2745,2.4237,-3.3717,-27.1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.859375,-6.0214,-8.9446,5.7665,-23.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.863281,0.7640,-3.1770,-1.0942,9.3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.867188,-26.5211,-28.3947,-20.4886,-22.5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.871094,-28.4370,-8.9181,1.1742,-7.6269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.875000,-0.7186,-43.5270,-14.5323,-21.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.878906,4.6172,-11.1697,-13.7162,-6.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.882812,-18.6922,-7.2930,1.7154,-16.8623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.886719,-7.5376,-30.1005,6.0548,-48.7473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.890625,14.2985,6.0061,1.0362,-5.4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.894531,33.4098,17.0547,27.6071,-14.6167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.898438,4.7621,-10.1434,-24.6496,1.4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.902344,14.6719,25.1131,21.8782,21.5692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.906250,10.0561,-17.4627,-3.9652,43.3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.910156,-9.9321,10.2260,13.8562,-1.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.914062,20.9388,-23.4708,16.7856,19.4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.917969,38.8357,32.2126,17.0239,25.0937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.921875,8.4017,-3.2562,4.4929,25.9858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.925781,-7.8687,-9.3198,-3.0902,25.1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.929688,27.8639,22.9363,-13.5780,30.3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.933594,-9.4299,32.4586,9.0720,11.7650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.937500,-9.7684,7.7456,10.2335,10.6879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.941406,-14.6356,11.9274,12.4364,14.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.945312,-24.6834,31.7885,15.8030,-8.3204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.949219,16.3761,-13.7447,5.6803,-12.9188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.953125,-2.2852,-19.0813,2.7226,-11.1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.957031,21.8767,7.3108,-31.8488,-24.5738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.960938,-2.0289,-9.6841,-4.3057,-35.1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.964844,14.5797,5.0307,-18.3301,-40.6390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.968750,-28.3142,-38.0905,-45.3596,-27.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.972656,-14.4117,-46.6812,-10.4577,-7.1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.976562,-38.9632,-41.3626,-39.0626,-21.2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.980469,-22.8231,-8.0625,-39.3590,-39.5113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.984375,5.1628,1.6524,2.5646,1.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.988281,-13.6756,2.9926,-12.6639,-24.9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.992188,-12.5179,-0.6644,-26.7191,11.8942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872000.996094,-4.7162,14.4085,-13.3824,-6.9029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.000000,2.6444,-8.6199,16.6044,4.6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.003906,7.5087,-24.4513,-11.2599,1.5669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.007812,29.8574,-14.3918,10.2964,8.5886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.011719,2.9795,-8.0032,15.3135,39.1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.015625,13.8006,-12.1257,62.4043,19.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.019531,20.4627,-1.4141,2.7112,39.8763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.023438,6.3943,6.0645,5.0833,28.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.027344,13.0025,28.8049,18.2404,25.8429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.031250,29.7742,22.6923,16.2328,35.6355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.035156,3.3947,38.3834,24.1881,21.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.039062,53.8959,-6.3049,13.3064,7.7992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.042969,32.6346,13.6823,28.8890,3.2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.046875,6.0501,23.1374,12.6537,17.6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.050781,7.1380,-9.1597,-8.3707,-30.3310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.054688,5.2587,-12.9775,-2.7485,2.2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.058594,-2.3240,10.0016,-8.3026,-30.8930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.062500,-13.0747,-19.8446,8.3456,-12.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.066406,23.8600,4.0806,0.3587,0.9362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.070312,-30.0599,-41.5070,-4.7827,-35.7620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.074219,-25.7998,4.2924,-28.1832,-16.7186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.078125,-18.4157,-0.6443,-13.2294,-8.4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.082031,-8.1708,-32.1921,-34.7070,-33.2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.085938,15.0604,-19.7398,-6.0912,-32.2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.089844,-11.5046,-30.0959,4.8453,-13.7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.093750,1.5233,-14.5584,-41.4878,3.5967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.097656,3.3835,-25.8580,-7.7347,24.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.101562,1.2578,-24.2040,-3.8036,-15.9318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.105469,25.8726,-11.5621,15.0618,10.4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.109375,17.9864,27.1128,-3.7822,-1.1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.113281,30.0102,-12.7214,-0.9349,-6.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.117188,13.4937,38.4819,12.8787,11.4841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.121094,11.4168,33.2452,20.9985,14.6784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.125000,14.8447,39.7535,15.3733,21.4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.128906,23.7429,24.4293,24.8784,27.2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.132812,34.1348,42.1066,20.3857,24.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.136719,45.8890,-7.0760,-0.1916,37.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.140625,13.2662,31.1665,4.7259,44.5971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.144531,34.1553,51.8277,8.9225,13.1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.148438,10.7916,-2.5543,-15.1373,1.4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.152344,-13.5192,-4.3234,-17.3613,1.3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.156250,-6.3915,-21.9963,-32.6691,-3.6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.160156,-0.8276,-11.3709,3.8579,-13.4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.164062,-3.1171,-13.0243,16.3933,-30.9788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.167969,-25.5118,-53.7626,-27.5992,-31.9846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.171875,-25.0610,-10.5394,-9.0394,-3.9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.175781,-24.9668,-3.2953,1.9756,-4.4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.179688,-21.9270,-32.1802,-32.2192,-11.1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.183594,-12.2680,-23.2148,-6.3806,-19.1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.187500,14.5972,-1.0008,12.3216,-21.4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.191406,-16.0933,-23.7139,-6.8197,-32.1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.195312,-29.8353,5.9074,1.1154,-18.2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.199219,-25.9519,3.8982,28.3631,-15.9730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.203125,16.7317,39.5028,6.4730,-22.5244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.207031,0.9061,7.1603,8.9529,5.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.210938,17.1861,5.1347,18.8177,-5.4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.214844,5.7989,20.1193,51.9748,9.1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.218750,16.4749,20.4333,38.5541,-11.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.222656,14.9869,44.3419,35.3081,20.8698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.226562,9.5333,43.5276,34.4285,18.9596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.230469,37.1642,7.6752,7.7660,4.3754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.234375,35.9333,13.4018,29.7115,31.3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.238281,22.5715,2.5553,10.6218,7.4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.242188,39.5435,-4.1905,8.9662,8.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.246094,-15.4697,-44.6473,2.4224,-20.5341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.250000,-3.7782,24.7188,14.2555,-12.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.253906,-10.6919,-15.5095,21.5918,-13.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.257812,0.6727,-16.6597,-25.1874,5.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.261719,-32.7929,27.6686,-0.3983,5.1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.265625,-6.9551,-26.5695,-22.7421,-19.7237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.269531,-40.6760,-21.7778,-11.5882,-9.7162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.273438,-8.7373,-15.9480,-20.1733,0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.277344,-2.3583,-14.6105,-34.2644,-16.8983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.281250,-35.2066,-27.5078,-33.5469,-32.1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.285156,-21.1877,1.1690,-25.0806,2.7874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.289062,5.6612,-9.7834,-13.1633,1.4920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.292969,12.9053,-6.2879,-6.8730,2.9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.296875,-24.6902,-13.3815,35.1096,16.6298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.300781,7.2679,-0.3400,3.9912,21.5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.304688,16.2201,21.0364,-18.3373,18.6041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.308594,10.6891,25.4979,25.0734,-5.3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.312500,36.1316,8.1539,19.7077,-8.3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.316406,9.2739,5.8678,12.1296,20.9726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.320312,13.0935,32.4948,0.7988,17.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.324219,10.1097,24.5170,15.0119,17.4863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.328125,23.1614,32.6307,37.3815,39.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.332031,13.7613,3.2568,26.7863,24.7886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.335938,28.1202,14.7139,38.0860,4.8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.339844,6.1663,24.5691,34.7894,-7.5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.343750,4.5532,-3.6418,15.0880,8.7165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.347656,6.0713,30.5875,-38.9635,1.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.351562,-14.2817,21.8338,-9.2135,-13.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.355469,8.6820,-10.4184,-22.7077,-54.9297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.359375,-0.5757,-14.6110,18.0831,-31.5408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.363281,-4.6648,-10.4426,1.4918,-6.8150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.367188,-32.4511,-15.3953,-11.7590,-40.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.371094,4.4349,-1.3341,-17.7119,-12.2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.375000,-46.9584,-33.2011,5.9851,-13.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.378906,-7.3118,-32.2783,-23.1087,-32.3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.382812,-14.3965,-13.2434,-27.3567,-0.5487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.386719,-3.5233,-6.9291,-26.1390,-10.9218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.390625,-12.9438,-11.0755,-0.6681,-6.9547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.394531,-3.9942,7.3434,-10.8111,-16.5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.398438,10.0506,19.2344,20.3100,25.6605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.402344,4.4320,14.8211,9.0054,-6.3820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.406250,12.3546,13.8553,-8.2606,-1.7689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.410156,17.0184,9.2146,12.0386,22.3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.414062,49.6432,17.0166,3.2061,8.4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.417969,-4.7556,-2.1275,17.1846,55.9117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.421875,40.0278,1.8965,35.5767,10.4162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.425781,27.5629,38.8101,15.9215,36.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.429688,24.6947,45.2275,6.1126,46.4202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.433594,-1.4530,-3.7111,19.6265,28.8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.437500,31.7671,21.8319,2.5157,2.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.441406,-6.4908,-13.2000,12.2033,13.0370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.445312,28.0549,29.8425,3.9308,22.1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.449219,-7.0445,0.0199,-22.1152,-26.8490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.453125,18.3322,33.1901,-31.1737,6.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.457031,-18.9942,-18.7417,-21.7608,-8.6021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.460938,-26.4008,-20.8803,-14.0520,7.6401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.464844,-17.1190,-10.4884,2.7081,-17.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.468750,-29.0663,-5.1859,-42.1219,-24.4554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.472656,-22.6156,-7.7081,-40.8872,-17.4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.476562,6.2800,-5.2096,-10.4387,-45.7179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.480469,-26.0742,-21.9638,-20.1742,-37.3280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.484375,-12.8015,-1.4307,-22.4818,-20.6627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.488281,11.7945,20.4724,-5.3555,-24.9844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.492188,-4.4006,3.2427,8.3848,-20.7920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.496094,13.5420,-16.4137,11.1128,25.0953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.500000,9.8804,7.1408,-8.9370,27.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.503906,21.3551,-23.7932,14.1913,-30.7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.507812,9.8621,20.6097,30.2131,13.9546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.511719,23.4931,-11.0396,13.8964,0.7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.515625,44.9462,27.8056,27.9159,40.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.519531,14.8987,18.4641,16.4673,29.1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.523438,27.0292,35.0351,12.6594,49.4193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.527344,10.2696,20.3874,33.5335,14.6284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.531250,34.5170,39.3763,40.2016,11.9221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.535156,-8.6663,24.1912,35.5869,20.1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.539062,8.4329,28.6191,0.7547,10.4318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.542969,23.7351,2.0988,36.2953,12.9882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.546875,1.6442,-3.3969,20.4659,26.4410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.550781,-27.8287,-22.6485,23.4443,9.5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.554688,-17.3178,-23.5954,-12.6755,-8.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.558594,-20.4254,-9.4768,8.8667,-8.8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.562500,9.6956,-13.6914,1.3308,-38.6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.566406,-4.9186,-11.5066,-30.9928,-48.6324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.570312,-5.1983,-29.6839,-8.2002,-4.4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.574219,-37.7164,-17.4458,-31.9990,-36.0673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.578125,-18.6435,0.7491,-16.8841,-3.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.582031,6.3512,-11.2268,18.2075,-29.1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.585938,-0.7733,-14.3533,-10.6094,-20.4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.589844,-18.1568,-6.9865,-14.1360,-6.7105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.593750,5.6003,11.7349,-31.4480,-0.7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.597656,-20.6834,0.4546,-1.1013,-17.6640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.601562,-9.3807,-5.0485,-3.7705,-3.4834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.605469,-20.0371,-0.1660,-27.7466,0.6935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.609375,10.8110,3.5978,-10.3713,11.9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.613281,25.5757,6.8014,22.3734,14.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.617188,4.2770,29.8442,30.6530,4.2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.621094,18.9347,45.0872,13.7416,20.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.625000,8.1263,13.8553,28.1514,-1.7104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.628906,11.0540,5.6583,12.8159,21.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.632812,2.2842,-1.8083,-0.6856,22.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.636719,33.6175,40.1639,41.1443,4.2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.640625,0.7967,24.9297,-16.2804,12.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.644531,2.9636,-4.2430,7.5368,5.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.648438,-5.9945,3.2577,-12.5198,1.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.652344,1.7245,17.3101,-9.7922,15.5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.656250,29.6897,-9.3539,13.5674,6.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.660156,29.9657,0.3808,-12.6264,9.6521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.664062,-18.5151,-18.3073,-20.3967,22.4957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.667969,-11.4113,-22.8464,-25.0058,4.5484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.671875,-4.5828,-59.4916,-8.5631,-37.3337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.675781,-0.3283,-25.9873,-30.2286,-25.5285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.679688,-8.5843,-26.9251,-12.5096,4.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.683594,0.6408,-8.9088,-12.7989,-21.3380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.687500,-6.5893,-9.7981,-18.4776,-20.7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.691406,-18.2340,-6.5944,-23.4895,-6.3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.695312,12.2584,9.2835,3.6656,-12.5801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.699219,2.7057,-35.2088,2.8746,20.8294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.703125,10.5149,3.9759,16.9674,-3.5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1741872001.707031,-10.2414,-8.2456,-14.2141,38.6813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
